item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
9606.ENSP00000261799	9606.ENSP00000215368	reaction		t	t	152
9606.ENSP00000261799	9606.ENSP00000215368	reaction		f	f	152
9606.ENSP00000261799	9606.ENSP00000215368	reaction		t	f	152
9606.ENSP00000261799	9606.ENSP00000215530	binding		f	f	177
9606.ENSP00000261799	9606.ENSP00000215530	activation	activation	f	f	845
9606.ENSP00000261799	9606.ENSP00000215530	activation	activation	t	f	169
9606.ENSP00000261799	9606.ENSP00000215530	reaction		t	t	177
9606.ENSP00000261799	9606.ENSP00000215530	inhibition	inhibition	t	f	175
9606.ENSP00000261799	9606.ENSP00000215530	catalysis		t	f	177
9606.ENSP00000261799	9606.ENSP00000215530	catalysis		t	t	177
9606.ENSP00000261799	9606.ENSP00000215530	reaction		t	f	177
9606.ENSP00000261799	9606.ENSP00000215530	inhibition	inhibition	t	t	177
9606.ENSP00000261799	9606.ENSP00000215530	reaction		f	f	177
9606.ENSP00000261799	9606.ENSP00000216101	activation	activation	t	t	167
9606.ENSP00000261799	9606.ENSP00000215832	binding		f	f	152
9606.ENSP00000261799	9606.ENSP00000215659	catalysis		t	t	152
9606.ENSP00000261799	9606.ENSP00000215659	binding		f	t	152
9606.ENSP00000261799	9606.ENSP00000215659	catalysis		t	f	187
9606.ENSP00000261799	9606.ENSP00000215659	reaction		t	t	150
9606.ENSP00000261799	9606.ENSP00000215659	reaction		f	f	150
9606.ENSP00000261799	9606.ENSP00000215659	reaction		t	f	150
9606.ENSP00000261799	9606.ENSP00000216101	activation	activation	f	f	169
9606.ENSP00000261799	9606.ENSP00000215832	catalysis		t	t	152
9606.ENSP00000261799	9606.ENSP00000215832	binding		f	t	152
9606.ENSP00000261799	9606.ENSP00000215832	catalysis		t	f	187
9606.ENSP00000261799	9606.ENSP00000215832	reaction		t	t	150
9606.ENSP00000261799	9606.ENSP00000215832	reaction		f	f	150
9606.ENSP00000261799	9606.ENSP00000215832	reaction		t	f	150
9606.ENSP00000261799	9606.ENSP00000228837	reaction		f	f	151
9606.ENSP00000261799	9606.ENSP00000222254	reaction		t	t	292
9606.ENSP00000261799	9606.ENSP00000222254	inhibition	inhibition	f	t	163
9606.ENSP00000261799	9606.ENSP00000222157	binding		f	f	177
9606.ENSP00000261799	9606.ENSP00000216127	activation	activation	t	t	167
9606.ENSP00000261799	9606.ENSP00000220062	activation	activation	t	t	167
9606.ENSP00000261799	9606.ENSP00000220062	activation	activation	f	f	169
9606.ENSP00000261799	9606.ENSP00000216127	catalysis		t	t	167
9606.ENSP00000261799	9606.ENSP00000216373	activation	activation	f	f	812
9606.ENSP00000261799	9606.ENSP00000222157	activation	activation	t	f	169
9606.ENSP00000261799	9606.ENSP00000220597	activation	activation	t	t	900
9606.ENSP00000261799	9606.ENSP00000220062	catalysis		t	t	167
9606.ENSP00000261799	9606.ENSP00000220507	activation	activation	f	f	169
9606.ENSP00000261799	9606.ENSP00000222157	activation	activation	f	f	844
9606.ENSP00000261799	9606.ENSP00000221138	catalysis		t	f	150
9606.ENSP00000261799	9606.ENSP00000221138	ptmod		f	f	150
9606.ENSP00000261799	9606.ENSP00000222254	reaction		t	f	292
9606.ENSP00000261799	9606.ENSP00000222254	inhibition	inhibition	f	f	163
9606.ENSP00000261799	9606.ENSP00000222157	reaction		f	f	177
9606.ENSP00000261799	9606.ENSP00000222157	catalysis		t	f	177
9606.ENSP00000261799	9606.ENSP00000222157	binding		f	t	177
9606.ENSP00000261799	9606.ENSP00000222157	inhibition	inhibition	t	t	177
9606.ENSP00000261799	9606.ENSP00000222157	catalysis		t	t	177
9606.ENSP00000261799	9606.ENSP00000222157	inhibition	inhibition	t	f	175
9606.ENSP00000261799	9606.ENSP00000222254	reaction		f	f	292
9606.ENSP00000261799	9606.ENSP00000222254	binding		f	t	292
9606.ENSP00000261799	9606.ENSP00000222157	reaction		t	t	177
9606.ENSP00000261799	9606.ENSP00000222157	reaction		t	f	177
9606.ENSP00000261799	9606.ENSP00000222254	ptmod		f	f	165
9606.ENSP00000261799	9606.ENSP00000222254	binding		f	f	292
9606.ENSP00000261799	9606.ENSP00000222254	activation	activation	f	f	292
9606.ENSP00000261799	9606.ENSP00000228837	inhibition	inhibition	t	t	151
9606.ENSP00000261799	9606.ENSP00000226091	binding		f	f	152
9606.ENSP00000261799	9606.ENSP00000224337	binding		f	t	169
9606.ENSP00000261799	9606.ENSP00000222390	activation	activation	f	f	814
9606.ENSP00000261799	9606.ENSP00000222390	activation	activation	t	t	474
9606.ENSP00000261799	9606.ENSP00000224337	binding		f	f	169
9606.ENSP00000261799	9606.ENSP00000224337	activation	activation	f	f	169
9606.ENSP00000261799	9606.ENSP00000226091	activation	activation	f	f	177
9606.ENSP00000261799	9606.ENSP00000224337	ptmod		f	f	169
9606.ENSP00000261799	9606.ENSP00000225688	catalysis		t	t	167
9606.ENSP00000261799	9606.ENSP00000225688	activation	activation	f	f	169
9606.ENSP00000261799	9606.ENSP00000225688	activation	activation	t	t	167
9606.ENSP00000261799	9606.ENSP00000228837	inhibition	inhibition	t	f	151
9606.ENSP00000261799	9606.ENSP00000228280	activation	activation	f	f	805
9606.ENSP00000261799	9606.ENSP00000226091	catalysis		t	t	152
9606.ENSP00000261799	9606.ENSP00000226091	binding		f	t	152
9606.ENSP00000261799	9606.ENSP00000226091	catalysis		t	f	152
9606.ENSP00000261799	9606.ENSP00000226091	reaction		t	t	152
9606.ENSP00000261799	9606.ENSP00000226091	reaction		f	f	152
9606.ENSP00000261799	9606.ENSP00000226091	reaction		t	f	152
9606.ENSP00000261799	9606.ENSP00000228837	catalysis		t	t	151
9606.ENSP00000261799	9606.ENSP00000228837	activation	activation	t	f	151
9606.ENSP00000261799	9606.ENSP00000228825	activation	activation	t	t	900
9606.ENSP00000261799	9606.ENSP00000228837	activation	activation	f	f	823
9606.ENSP00000261799	9606.ENSP00000228837	catalysis		t	f	151
9606.ENSP00000261799	9606.ENSP00000228837	binding		f	f	151
9606.ENSP00000261799	9606.ENSP00000228837	binding		f	t	151
9606.ENSP00000261799	9606.ENSP00000256935	binding		f	f	155
9606.ENSP00000261799	9606.ENSP00000233607	reaction		t	t	167
9606.ENSP00000261799	9606.ENSP00000229328	reaction		f	f	172
9606.ENSP00000261799	9606.ENSP00000233154	activation	activation	t	t	900
9606.ENSP00000261799	9606.ENSP00000244007	catalysis		t	t	910
9606.ENSP00000261799	9606.ENSP00000229328	binding		f	f	175
9606.ENSP00000261799	9606.ENSP00000229328	ptmod		f	f	175
9606.ENSP00000261799	9606.ENSP00000229328	catalysis		t	t	173
9606.ENSP00000261799	9606.ENSP00000229328	binding		f	t	175
9606.ENSP00000261799	9606.ENSP00000229328	catalysis		t	f	156
9606.ENSP00000261799	9606.ENSP00000231487	reaction		t	t	173
9606.ENSP00000261799	9606.ENSP00000229328	reaction		t	f	172
9606.ENSP00000261799	9606.ENSP00000229328	reaction		t	t	172
9606.ENSP00000261799	9606.ENSP00000231487	reaction		t	f	173
9606.ENSP00000261799	9606.ENSP00000231487	binding		f	f	173
9606.ENSP00000261799	9606.ENSP00000231487	reaction		f	f	173
9606.ENSP00000261799	9606.ENSP00000231487	binding		f	t	173
9606.ENSP00000261799	9606.ENSP00000231487	inhibition	inhibition	t	f	171
9606.ENSP00000261799	9606.ENSP00000244007	catalysis		t	f	910
9606.ENSP00000261799	9606.ENSP00000237837	activation	activation	f	f	822
9606.ENSP00000261799	9606.ENSP00000233607	reaction		t	f	167
9606.ENSP00000261799	9606.ENSP00000233607	reaction		f	f	167
9606.ENSP00000261799	9606.ENSP00000233154	binding		f	f	908
9606.ENSP00000261799	9606.ENSP00000233607	catalysis		t	f	167
9606.ENSP00000261799	9606.ENSP00000233607	binding		f	t	169
9606.ENSP00000261799	9606.ENSP00000233154	binding		f	t	908
9606.ENSP00000261799	9606.ENSP00000233607	binding		f	f	169
9606.ENSP00000261799	9606.ENSP00000233607	ptmod		f	f	163
9606.ENSP00000261799	9606.ENSP00000233607	inhibition	inhibition	f	f	163
9606.ENSP00000261799	9606.ENSP00000233607	catalysis		t	t	167
9606.ENSP00000261799	9606.ENSP00000233607	inhibition	inhibition	f	t	163
9606.ENSP00000261799	9606.ENSP00000233668	activation	activation	t	t	900
9606.ENSP00000261799	9606.ENSP00000244007	binding		f	t	910
9606.ENSP00000261799	9606.ENSP00000240055	inhibition	inhibition	t	f	900
9606.ENSP00000261799	9606.ENSP00000240055	activation	activation	t	f	900
9606.ENSP00000261799	9606.ENSP00000240139	catalysis		t	f	150
9606.ENSP00000261799	9606.ENSP00000240139	ptmod		f	f	150
9606.ENSP00000261799	9606.ENSP00000244007	binding		f	f	910
9606.ENSP00000261799	9606.ENSP00000243077	binding		f	t	905
9606.ENSP00000261799	9606.ENSP00000243077	binding		f	f	905
9606.ENSP00000261799	9606.ENSP00000244007	activation	activation	f	f	821
9606.ENSP00000261799	9606.ENSP00000243077	expression		t	f	450
9606.ENSP00000261799	9606.ENSP00000243077	ptmod		t	t	472
9606.ENSP00000261799	9606.ENSP00000256935	activation	activation	f	f	155
9606.ENSP00000261799	9606.ENSP00000244007	ptmod		f	f	821
9606.ENSP00000261799	9606.ENSP00000244741	expression	inhibition	t	t	433
9606.ENSP00000261799	9606.ENSP00000246069	inhibition	inhibition	f	f	169
9606.ENSP00000261799	9606.ENSP00000246069	inhibition	inhibition	f	t	169
9606.ENSP00000261799	9606.ENSP00000246069	ptmod		f	f	169
9606.ENSP00000261799	9606.ENSP00000253063	expression		t	f	450
9606.ENSP00000261799	9606.ENSP00000253063	expression	inhibition	t	f	450
9606.ENSP00000261799	9606.ENSP00000254101	ptmod		f	f	175
9606.ENSP00000261799	9606.ENSP00000254101	binding		f	f	175
9606.ENSP00000261799	9606.ENSP00000253792	expression		t	t	165
9606.ENSP00000261799	9606.ENSP00000254101	activation	activation	f	f	175
9606.ENSP00000261799	9606.ENSP00000254101	catalysis		t	t	173
9606.ENSP00000261799	9606.ENSP00000254101	binding		f	t	175
9606.ENSP00000261799	9606.ENSP00000254101	catalysis		t	f	156
9606.ENSP00000261799	9606.ENSP00000254101	reaction		t	t	172
9606.ENSP00000261799	9606.ENSP00000254101	reaction		f	f	172
9606.ENSP00000261799	9606.ENSP00000254101	reaction		t	f	172
9606.ENSP00000261799	9606.ENSP00000256935	reaction		f	f	155
9606.ENSP00000261799	9606.ENSP00000256935	binding		f	t	155
9606.ENSP00000261799	9606.ENSP00000256935	ptmod		f	f	155
9606.ENSP00000261799	9606.ENSP00000256935	reaction		t	f	155
9606.ENSP00000261799	9606.ENSP00000256935	reaction		t	t	155
9606.ENSP00000261799	9606.ENSP00000257430	ptmod		f	f	163
9606.ENSP00000261799	9606.ENSP00000257430	catalysis		t	f	167
9606.ENSP00000261799	9606.ENSP00000257430	binding		f	f	169
9606.ENSP00000261799	9606.ENSP00000257430	binding		f	t	169
9606.ENSP00000261799	9606.ENSP00000257430	inhibition	inhibition	f	t	163
9606.ENSP00000261799	9606.ENSP00000257430	catalysis		t	t	167
9606.ENSP00000261799	9606.ENSP00000257430	inhibition	inhibition	f	f	163
9606.ENSP00000261799	9606.ENSP00000257430	reaction		t	t	167
9606.ENSP00000261799	9606.ENSP00000257430	reaction		f	f	167
9606.ENSP00000261799	9606.ENSP00000257430	reaction		t	f	167
9606.ENSP00000261799	9606.ENSP00000262300	inhibition	inhibition	f	f	169
9606.ENSP00000261799	9606.ENSP00000262300	inhibition	inhibition	f	t	169
9606.ENSP00000261799	9606.ENSP00000262300	ptmod		f	f	169
9606.ENSP00000261800	9606.ENSP00000070846	binding		f	t	189
9606.ENSP00000261800	9606.ENSP00000070846	binding		f	f	189
9606.ENSP00000261813	9606.ENSP00000202017	binding		f	f	360
9606.ENSP00000261813	9606.ENSP00000202017	binding		f	t	360
9606.ENSP00000261819	9606.ENSP00000215071	catalysis		t	f	901
9606.ENSP00000261819	9606.ENSP00000210313	catalysis		t	f	902
9606.ENSP00000261819	9606.ENSP00000255465	reaction		t	t	923
9606.ENSP00000261819	9606.ENSP00000215574	binding		f	f	919
9606.ENSP00000261819	9606.ENSP00000209884	reaction		t	f	900
9606.ENSP00000261819	9606.ENSP00000209884	reaction		t	t	900
9606.ENSP00000261819	9606.ENSP00000255465	reaction		t	f	923
9606.ENSP00000261819	9606.ENSP00000083182	binding		f	f	224
9606.ENSP00000261819	9606.ENSP00000209884	catalysis		t	t	900
9606.ENSP00000261819	9606.ENSP00000044462	catalysis		t	f	900
9606.ENSP00000261819	9606.ENSP00000215574	catalysis		t	t	919
9606.ENSP00000261819	9606.ENSP00000209884	catalysis		t	f	900
9606.ENSP00000261819	9606.ENSP00000171111	reaction		t	t	900
9606.ENSP00000261819	9606.ENSP00000083182	binding		f	t	224
9606.ENSP00000261819	9606.ENSP00000083182	reaction		t	f	224
9606.ENSP00000261819	9606.ENSP00000083182	reaction		f	f	224
9606.ENSP00000261819	9606.ENSP00000083182	catalysis		t	f	224
9606.ENSP00000261819	9606.ENSP00000083182	catalysis		t	t	224
9606.ENSP00000261819	9606.ENSP00000215574	catalysis		t	f	225
9606.ENSP00000261819	9606.ENSP00000171111	reaction		t	f	900
9606.ENSP00000261819	9606.ENSP00000157812	catalysis		t	f	901
9606.ENSP00000261819	9606.ENSP00000083182	reaction		t	t	224
9606.ENSP00000261819	9606.ENSP00000215574	binding		f	t	919
9606.ENSP00000261819	9606.ENSP00000171111	catalysis		t	t	900
9606.ENSP00000261819	9606.ENSP00000171111	catalysis		t	f	900
9606.ENSP00000261819	9606.ENSP00000215574	reaction		t	t	919
9606.ENSP00000261819	9606.ENSP00000215574	reaction		f	f	919
9606.ENSP00000261819	9606.ENSP00000215574	reaction		t	f	919
9606.ENSP00000261819	9606.ENSP00000255465	reaction		f	f	923
9606.ENSP00000261819	9606.ENSP00000234310	activation	activation	f	f	804
9606.ENSP00000261819	9606.ENSP00000233055	reaction		t	t	177
9606.ENSP00000261819	9606.ENSP00000228872	inhibition	inhibition	t	f	900
9606.ENSP00000261819	9606.ENSP00000233055	reaction		t	f	177
9606.ENSP00000261819	9606.ENSP00000233055	binding		f	f	238
9606.ENSP00000261819	9606.ENSP00000233055	reaction		f	f	177
9606.ENSP00000261819	9606.ENSP00000233055	catalysis		t	t	177
9606.ENSP00000261819	9606.ENSP00000233055	binding		f	t	238
9606.ENSP00000261819	9606.ENSP00000233055	catalysis		t	f	177
9606.ENSP00000261819	9606.ENSP00000233055	ptmod		f	f	238
9606.ENSP00000261819	9606.ENSP00000233055	inhibition	inhibition	f	f	238
9606.ENSP00000261819	9606.ENSP00000233055	inhibition	inhibition	f	t	238
9606.ENSP00000261819	9606.ENSP00000255465	ptmod		f	f	267
9606.ENSP00000261819	9606.ENSP00000235310	inhibition	inhibition	f	t	800
9606.ENSP00000261819	9606.ENSP00000234310	ptmod		f	f	804
9606.ENSP00000261819	9606.ENSP00000235310	inhibition	inhibition	f	f	800
9606.ENSP00000261819	9606.ENSP00000235310	ptmod		f	f	800
9606.ENSP00000261819	9606.ENSP00000240139	ptmod		f	f	802
9606.ENSP00000261819	9606.ENSP00000240139	activation	activation	f	f	802
9606.ENSP00000261819	9606.ENSP00000244741	inhibition	inhibition	t	f	900
9606.ENSP00000261819	9606.ENSP00000255465	inhibition	inhibition	t	f	923
9606.ENSP00000261819	9606.ENSP00000255465	inhibition	inhibition	f	t	267
9606.ENSP00000261819	9606.ENSP00000255465	inhibition	inhibition	f	f	267
9606.ENSP00000261819	9606.ENSP00000255465	binding		f	f	923
9606.ENSP00000261819	9606.ENSP00000255465	catalysis		t	t	923
9606.ENSP00000261819	9606.ENSP00000255465	binding		f	t	923
9606.ENSP00000261819	9606.ENSP00000255465	catalysis		t	f	923
9606.ENSP00000261819	9606.ENSP00000256442	catalysis		t	t	905
9606.ENSP00000261819	9606.ENSP00000256996	ptmod		f	f	238
9606.ENSP00000261819	9606.ENSP00000256442	catalysis		t	f	905
9606.ENSP00000261819	9606.ENSP00000256442	binding		f	t	905
9606.ENSP00000261819	9606.ENSP00000256442	binding		f	f	905
9606.ENSP00000261819	9606.ENSP00000256996	inhibition	inhibition	f	t	238
9606.ENSP00000261819	9606.ENSP00000256442	ptmod		f	f	810
9606.ENSP00000261819	9606.ENSP00000256442	inhibition	inhibition	f	f	810
9606.ENSP00000261819	9606.ENSP00000256442	inhibition	inhibition	f	t	810
9606.ENSP00000261819	9606.ENSP00000256442	reaction		f	f	905
9606.ENSP00000261819	9606.ENSP00000256442	reaction		t	f	905
9606.ENSP00000261819	9606.ENSP00000256996	inhibition	inhibition	f	f	238
9606.ENSP00000261819	9606.ENSP00000256996	binding		f	f	238
9606.ENSP00000261819	9606.ENSP00000256996	catalysis		t	t	177
9606.ENSP00000261819	9606.ENSP00000256996	binding		f	t	238
9606.ENSP00000261819	9606.ENSP00000256996	catalysis		t	f	177
9606.ENSP00000261819	9606.ENSP00000256996	reaction		t	f	177
9606.ENSP00000261819	9606.ENSP00000256996	reaction		f	f	177
9606.ENSP00000261819	9606.ENSP00000256996	reaction		t	t	177
9606.ENSP00000261819	9606.ENSP00000262144	binding		f	f	238
9606.ENSP00000261819	9606.ENSP00000262144	reaction		f	f	177
9606.ENSP00000261819	9606.ENSP00000262144	catalysis		t	t	177
9606.ENSP00000261819	9606.ENSP00000262144	binding		f	t	238
9606.ENSP00000261819	9606.ENSP00000262144	catalysis		t	f	177
9606.ENSP00000261819	9606.ENSP00000262144	ptmod		f	f	238
9606.ENSP00000261819	9606.ENSP00000262144	inhibition	inhibition	f	f	238
9606.ENSP00000261819	9606.ENSP00000262144	inhibition	inhibition	f	t	238
9606.ENSP00000261819	9606.ENSP00000262144	reaction		t	f	177
9606.ENSP00000261819	9606.ENSP00000262144	reaction		t	t	177
9606.ENSP00000261837	9606.ENSP00000054668	binding		f	t	900
9606.ENSP00000261837	9606.ENSP00000176195	catalysis		t	t	900
9606.ENSP00000261837	9606.ENSP00000054668	binding		f	f	900
9606.ENSP00000261837	9606.ENSP00000014930	reaction		t	t	900
9606.ENSP00000261837	9606.ENSP00000014930	catalysis		t	f	900
9606.ENSP00000261837	9606.ENSP00000014930	binding		f	f	900
9606.ENSP00000261837	9606.ENSP00000014930	binding		f	t	900
9606.ENSP00000261837	9606.ENSP00000014930	reaction		t	f	900
9606.ENSP00000261837	9606.ENSP00000014930	catalysis		t	t	900
9606.ENSP00000261837	9606.ENSP00000014930	reaction		f	f	900
9606.ENSP00000261837	9606.ENSP00000019103	reaction		t	t	901
9606.ENSP00000261837	9606.ENSP00000019103	catalysis		t	f	900
9606.ENSP00000261837	9606.ENSP00000019103	binding		f	f	901
9606.ENSP00000261837	9606.ENSP00000019103	binding		f	t	901
9606.ENSP00000261837	9606.ENSP00000019103	reaction		t	f	901
9606.ENSP00000261837	9606.ENSP00000019103	catalysis		t	t	900
9606.ENSP00000261837	9606.ENSP00000019103	reaction		f	f	901
9606.ENSP00000261837	9606.ENSP00000176195	catalysis		t	f	900
9606.ENSP00000261837	9606.ENSP00000171757	binding		f	t	900
9606.ENSP00000261837	9606.ENSP00000078429	binding		f	f	916
9606.ENSP00000261837	9606.ENSP00000054668	reaction		f	f	900
9606.ENSP00000261837	9606.ENSP00000054668	catalysis		t	f	900
9606.ENSP00000261837	9606.ENSP00000054668	catalysis		t	t	900
9606.ENSP00000261837	9606.ENSP00000078429	activation	activation	t	t	224
9606.ENSP00000261837	9606.ENSP00000054668	reaction		t	f	900
9606.ENSP00000261837	9606.ENSP00000054668	reaction		t	t	900
9606.ENSP00000261837	9606.ENSP00000171757	binding		f	f	900
9606.ENSP00000261837	9606.ENSP00000078429	catalysis		t	t	900
9606.ENSP00000261837	9606.ENSP00000078429	binding		f	t	916
9606.ENSP00000261837	9606.ENSP00000078429	catalysis		t	f	900
9606.ENSP00000261837	9606.ENSP00000078429	reaction		t	t	912
9606.ENSP00000261837	9606.ENSP00000078429	reaction		f	f	912
9606.ENSP00000261837	9606.ENSP00000078429	reaction		t	f	912
9606.ENSP00000261837	9606.ENSP00000176195	binding		f	t	900
9606.ENSP00000261837	9606.ENSP00000176183	binding		f	f	901
9606.ENSP00000261837	9606.ENSP00000171757	reaction		f	f	900
9606.ENSP00000261837	9606.ENSP00000171757	catalysis		t	f	900
9606.ENSP00000261837	9606.ENSP00000171757	catalysis		t	t	900
9606.ENSP00000261837	9606.ENSP00000176183	activation	activation	f	f	802
9606.ENSP00000261837	9606.ENSP00000171757	reaction		t	f	900
9606.ENSP00000261837	9606.ENSP00000171757	reaction		t	t	900
9606.ENSP00000261837	9606.ENSP00000176195	binding		f	f	900
9606.ENSP00000261837	9606.ENSP00000176183	catalysis		t	t	900
9606.ENSP00000261837	9606.ENSP00000176183	binding		f	t	901
9606.ENSP00000261837	9606.ENSP00000176183	catalysis		t	f	900
9606.ENSP00000261837	9606.ENSP00000176183	reaction		t	t	901
9606.ENSP00000261837	9606.ENSP00000176183	reaction		f	f	901
9606.ENSP00000261837	9606.ENSP00000176183	reaction		t	f	901
9606.ENSP00000261837	9606.ENSP00000176195	reaction		t	f	900
9606.ENSP00000261837	9606.ENSP00000176195	reaction		f	f	900
9606.ENSP00000261837	9606.ENSP00000176195	reaction		t	t	900
9606.ENSP00000261837	9606.ENSP00000211287	activation	activation	f	f	800
9606.ENSP00000261837	9606.ENSP00000215659	activation	activation	f	f	800
9606.ENSP00000261837	9606.ENSP00000215832	activation	activation	f	f	800
9606.ENSP00000261837	9606.ENSP00000232461	reaction		f	f	908
9606.ENSP00000261837	9606.ENSP00000229794	activation	activation	f	f	800
9606.ENSP00000261837	9606.ENSP00000232461	catalysis		t	f	900
9606.ENSP00000261837	9606.ENSP00000232461	binding		f	t	908
9606.ENSP00000261837	9606.ENSP00000232461	activation	activation	t	t	908
9606.ENSP00000261837	9606.ENSP00000232461	binding		f	f	908
9606.ENSP00000261837	9606.ENSP00000232461	reaction		t	f	908
9606.ENSP00000261837	9606.ENSP00000232461	reaction		t	t	908
9606.ENSP00000261837	9606.ENSP00000233826	activation	activation	f	f	225
9606.ENSP00000261837	9606.ENSP00000254235	inhibition	inhibition	f	t	802
9606.ENSP00000261837	9606.ENSP00000254235	inhibition	inhibition	f	f	802
9606.ENSP00000261837	9606.ENSP00000254235	activation	activation	f	f	802
9606.ENSP00000261839	9606.ENSP00000211998	reaction		t	t	258
9606.ENSP00000261839	9606.ENSP00000211998	reaction		t	f	258
9606.ENSP00000261839	9606.ENSP00000211998	reaction		f	f	258
9606.ENSP00000261839	9606.ENSP00000211998	catalysis		t	t	258
9606.ENSP00000261839	9606.ENSP00000211998	binding		f	t	258
9606.ENSP00000261839	9606.ENSP00000211998	binding		f	f	258
9606.ENSP00000261839	9606.ENSP00000160382	binding		f	f	183
9606.ENSP00000261839	9606.ENSP00000160382	binding		f	t	183
9606.ENSP00000261839	9606.ENSP00000207437	reaction		t	t	364
9606.ENSP00000261839	9606.ENSP00000207437	catalysis		t	f	224
9606.ENSP00000261839	9606.ENSP00000207437	binding		f	f	369
9606.ENSP00000261839	9606.ENSP00000207437	binding		f	t	369
9606.ENSP00000261839	9606.ENSP00000207437	reaction		t	f	364
9606.ENSP00000261839	9606.ENSP00000207437	catalysis		t	t	224
9606.ENSP00000261839	9606.ENSP00000207437	reaction		f	f	364
9606.ENSP00000261839	9606.ENSP00000250003	expression		t	f	192
9606.ENSP00000261842	9606.ENSP00000000233	binding		f	f	224
9606.ENSP00000261842	9606.ENSP00000005257	reaction		f	f	169
9606.ENSP00000261842	9606.ENSP00000000233	reaction		t	f	224
9606.ENSP00000261842	9606.ENSP00000000233	binding		f	t	224
9606.ENSP00000261842	9606.ENSP00000000233	reaction		f	f	224
9606.ENSP00000261842	9606.ENSP00000005257	binding		f	t	169
9606.ENSP00000261842	9606.ENSP00000000233	reaction		t	t	224
9606.ENSP00000261842	9606.ENSP00000005257	binding		f	f	169
9606.ENSP00000261842	9606.ENSP00000201979	reaction		t	t	169
9606.ENSP00000261842	9606.ENSP00000201979	binding		f	f	169
9606.ENSP00000261842	9606.ENSP00000005257	reaction		t	f	169
9606.ENSP00000261842	9606.ENSP00000005257	reaction		t	t	169
9606.ENSP00000261842	9606.ENSP00000201979	reaction		t	f	169
9606.ENSP00000261842	9606.ENSP00000201979	binding		f	t	169
9606.ENSP00000261842	9606.ENSP00000201979	reaction		f	f	169
9606.ENSP00000261845	9606.ENSP00000222329	ptmod		f	f	195
9606.ENSP00000261845	9606.ENSP00000246792	activation	activation	f	f	171
9606.ENSP00000261845	9606.ENSP00000166244	reaction		f	f	150
9606.ENSP00000261845	9606.ENSP00000222329	catalysis		t	t	187
9606.ENSP00000261845	9606.ENSP00000245960	ptmod		f	f	175
9606.ENSP00000261845	9606.ENSP00000075503	binding		f	f	152
9606.ENSP00000261845	9606.ENSP00000166244	catalysis		t	t	152
9606.ENSP00000261845	9606.ENSP00000000233	inhibition	inhibition	f	f	150
9606.ENSP00000261845	9606.ENSP00000056233	ptmod		t	t	156
9606.ENSP00000261845	9606.ENSP00000000233	catalysis		t	t	156
9606.ENSP00000261845	9606.ENSP00000000233	catalysis		t	f	156
9606.ENSP00000261845	9606.ENSP00000000233	binding		f	t	156
9606.ENSP00000261845	9606.ENSP00000000233	activation	activation	f	f	157
9606.ENSP00000261845	9606.ENSP00000000233	binding		f	f	156
9606.ENSP00000261845	9606.ENSP00000056233	ptmod		f	f	161
9606.ENSP00000261845	9606.ENSP00000005257	ptmod		f	f	171
9606.ENSP00000261845	9606.ENSP00000005257	activation	activation	f	f	171
9606.ENSP00000261845	9606.ENSP00000000233	ptmod		f	f	150
9606.ENSP00000261845	9606.ENSP00000000233	inhibition	inhibition	f	t	150
9606.ENSP00000261845	9606.ENSP00000000233	inhibition	inhibition	t	f	154
9606.ENSP00000261845	9606.ENSP00000000233	reaction		t	t	156
9606.ENSP00000261845	9606.ENSP00000000233	reaction		f	f	156
9606.ENSP00000261845	9606.ENSP00000000233	reaction		t	f	156
9606.ENSP00000261845	9606.ENSP00000005257	inhibition	inhibition	t	f	175
9606.ENSP00000261845	9606.ENSP00000005257	catalysis		t	f	181
9606.ENSP00000261845	9606.ENSP00000005257	binding		f	f	181
9606.ENSP00000261845	9606.ENSP00000005257	binding		f	t	181
9606.ENSP00000261845	9606.ENSP00000005257	inhibition	inhibition	f	t	171
9606.ENSP00000261845	9606.ENSP00000005257	catalysis		t	t	181
9606.ENSP00000261845	9606.ENSP00000005257	inhibition	inhibition	f	f	171
9606.ENSP00000261845	9606.ENSP00000056233	activation	activation	f	f	161
9606.ENSP00000261845	9606.ENSP00000009105	catalysis		t	t	185
9606.ENSP00000261845	9606.ENSP00000005257	reaction		t	t	181
9606.ENSP00000261845	9606.ENSP00000005257	reaction		f	f	181
9606.ENSP00000261845	9606.ENSP00000005257	reaction		t	f	181
9606.ENSP00000261845	9606.ENSP00000009105	catalysis		t	f	185
9606.ENSP00000261845	9606.ENSP00000009105	binding		f	f	185
9606.ENSP00000261845	9606.ENSP00000009105	binding		f	t	185
9606.ENSP00000261845	9606.ENSP00000044462	catalysis		t	f	902
9606.ENSP00000261845	9606.ENSP00000009105	reaction		t	t	185
9606.ENSP00000261845	9606.ENSP00000009105	reaction		f	f	185
9606.ENSP00000261845	9606.ENSP00000009105	reaction		t	f	185
9606.ENSP00000261845	9606.ENSP00000012443	inhibition	inhibition	f	t	169
9606.ENSP00000261845	9606.ENSP00000012443	catalysis		t	f	169
9606.ENSP00000261845	9606.ENSP00000012443	inhibition	inhibition	f	f	169
9606.ENSP00000261845	9606.ENSP00000166244	binding		f	t	152
9606.ENSP00000261845	9606.ENSP00000155926	binding		f	f	152
9606.ENSP00000261845	9606.ENSP00000166244	binding		f	f	152
9606.ENSP00000261845	9606.ENSP00000166244	catalysis		t	f	152
